Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira
NE,CE,CAUCAIA,POSTO 22 COMERCIO DE COMBUSTIVEIS LTDA,20140720000160,RODOVIA ANEL VIARIO,SN,KM    22 ESCRITORIO 11,URUCUTUBA (JUREMA),61660-000,GASOLINA,2025-10-16,6.29,,R$ / litro,IPIRANGA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO V LTDA,18484953000138,RUA FRANCISCA FEITOSA,1425,,LADEIRA,62508-745,GASOLINA,2025-10-16,6.74,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,"POSTO PLANALTO COMERCIO, SERVICOS E DERIVADOS DE PETROLEO EIRELI",15692375000137,RUA CRUZEIRO DO SUL,0,,PLANALTO CAUCAIA,61605-730,GASOLINA,2025-10-16,6.23,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.,24873633000172,RUA MAJOR ANTONIO RODRIGUES TEIXEIRA,1390,,CRUZEIRO,62503-126,GASOLINA,2025-10-16,6.71,,R$ / litro,RAIZEN
NE,CE,ITAPIPOCA,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,29300254000107,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500-000,GASOLINA,2025-10-16,6.73,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA,18717475000673,AVENIDA MONSENHOR TABOSA,3199,,JULHO II,62500-001,GASOLINA,2025-10-16,6.71,,R$ / litro,IPIRANGA
NE,CE,CAUCAIA,J A COMERCIO COMBUSTIVEIS LTDA,2696818001350,AVENIDA CENTRAL,S/N,,ICARAI,61620-340,GASOLINA,2025-10-16,6.27,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO VIII LTDA,22614944000191,RUA DOM AURELIANO MATOS,559,,CENTRO,62500-004,GASOLINA,2025-10-16,6.71,,R$ / litro,BRANCA
NE,CE,CAUCAIA,P&E COMERCIO DE DERIVADOS DE PETROLEO LTDA,54028463000190,RODOVIA BR-020,6356,KM    14.5,CAMPO GRANDE,61614-000,GASOLINA,2025-10-16,6.21,,R$ / litro,IPIRANGA
NE,CE,SOBRAL,MASTER POSTO COMERCIO DE COMBUSTIVEIS LTDA,28335497000118,AVENIDA SENADOR JOSE ERMIRIO DE MORAES,872,,PADRE IBIAPINA,62023-120,GASOLINA,2025-10-17,6.38,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA,7702402000187,AVENIDA PRESIDENTE CASTELO BRANCO,2215,,LIMOEIRO,63030-205,GASOLINA,2025-10-20,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA,5775567000153,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA,2025-10-20,6.2,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA,3225783000361,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,GASOLINA,2025-10-20,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,7053903000422,AVENIDA PADRE CICERO,2506,,CAJUINA SAO GERALDO,63022-115,GASOLINA,2025-10-20,6.35,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,M. T. D. F. PETROLEO LTDA,3312532000152,AVENIDA PADRE CICERO,2200,,SALESIANOS,63050-292,GASOLINA,2025-10-20,6.35,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA,8077231000105,RUA SABINO ROBERTO DE FREITAS,2889,,CENTRO,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,COMERCIAL CHAVES DE COMBUSTIVEIS LTDA,5622375000107,RUA SABINO ROBERTO DE FREITAS,3851,,BOA FE,62930-000,GASOLINA,2025-10-20,6.29,,R$ / litro,VIBRA
NE,CE,LIMOEIRO DO NORTE,GURGEL LOBO COMERCIO DE DERIVADOS DE PETROLEO LTDA,2479591000157,RUA CEL. ANTONIO JOAQUIM,1060,,CENTRO,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,BRANCA
NE,CE,FORTALEZA,DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,8509458000182,RODOVIA DOUTOR MENDEL STEINBRUCH,6750,,ARACAPE,60765-005,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,IGUATEMI DERIVADOS DE PETROLEO LTDA,7304199000352,AVENIDA OSORIO DE PAIVA,6800,,SIQUEIRA,60720-001,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,M. LUZ COMERCIO DE COMBUSTIVEIS LTDA,8912686000107,RODOVIA BR 116,9310,LOJA 06,BARROSO,60850-015,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,JOVITA COMERCIO DE PETROLEO LTDA,8529918000134,AVENIDA JOVITA FEITOSA,3175,,PARQUELANDIA,60455-410,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO FUTURO COMERCIO DE PETROLEO LTDA,7221845000318,AVENIDA SANTOS DUMONT,7700,,PAPICU,60175-047,GASOLINA,2025-10-20,6.23,,R$ / litro,SP
NE,CE,FORTALEZA,G A COMERCIO DE DERIVADOS DE PETROLEO LTDA,3477535000146,AVENIDA JORNALISTA TOMAZ COELHO,410,,MESSEJANA,60842-020,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,BAJ-COMERCIAL VAREJISTA DE COMBUSTÃVEIS LTDA.,7857332000136,AVENIDA PONTES VIEIRA,1341,,DIONISIO TORRES,60130-241,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,JG COMERCIO DE PETROLEO LTDA,2135496000217,RUA ENG ANTONIO FERREIRA ANTERO,455,,COCO,60821-765,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,LM REVENDEDORA DE PETROLEO LTDA,6352771000124,AVENIDA VISCONDE DO RIO BRANCO,6450,BR 116,AEROLANDIA,60842-395,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO MANIA LTDA,4559055000197,AVENIDA JOSE TORRES,200,,GRANJA LISBOA,60540-510,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO DE COMBUSTIVEIS XIMENES LTDA,7025104000108,RUA MARIA JULIA,48,,GRANJA PORTUGAL,60545-255,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO CARIOCA COMERCIO DE COMBUSTIVEIS LTDA,6203853000107,AVENIDA LUIS VIEIRA,835,,PARQUE SAO JOSE,60730-230,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,COMERCIAL SUPER DE DERIVADOS DE PETROLEO LTDA.,5916454000120,RUA HERIBALDO COSTA,450,,HENRIQUE JORGE,60525-190,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA,2696818000388,AVENIDA CASTELO CASTRO,459,,JANGURUSSU,60866-681,GASOLINA,2025-10-20,6.23,,R$ / litro,SP
NE,CE,FORTALEZA,GOMES & COE COMERCIO DE COMBUSTIVEIS E REPRESENTACOES LTDA,4436076000115,AVENIDA JORNALISTA TOMAZ COELHO,1878,,JANGURUSSU/MESSEJANA,60864-810,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,BEZERRA BEZERRA LTDA,7908577000145,RUA BARAO DE SOBRAL,311,,MONTESE,60420-775,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SUPER COMERCIO DE COMBUSTIVEIS LTDA,3720675000101,TRAVESSA PARIS,1133,QUADRA029,PAPICU,60175-690,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,AUTO POSTO TIGRAO LTDA,6816300000120,RODOVIA BR 116 KM 12,2928,,PARQUE SANTA MARIA,60191-070,GASOLINA,2025-10-20,5.53,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641001487,"RUA ENGENHEIRO ALBERTO SA, 246",S/N,,NOVA ALDEOTA,60175-395,GASOLINA,2025-10-20,6.43,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641003188,RUA PERO COELHO,271,,CENTRO,60140-100,GASOLINA,2025-10-20,6.43,,R$ / litro,VIBRA
NE,CE,FORTALEZA,IGUATEMI DERIVADOS DE PETROLEO LTDA,7304199000190,AVENIDA SANTOS DUMONT,5259,,ALDEOTA,60150-161,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641000324,AVENIDA SANTOS DUMONT,2035,0,ALDEOTA,60000-000,GASOLINA,2025-10-20,6.43,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641000405,RUA COSTA BARROS,1515,0,ALDEOTA,60000-000,GASOLINA,2025-10-20,6.43,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641000839,RUA FRANCISCO MATTOS,255,,PAPICU,60176-130,GASOLINA,2025-10-20,6.43,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641003269,RUA CORONEL ERNESTO MATOS,582,,MESSEJANA,60841-810,GASOLINA,2025-10-20,6.29,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO SANTA CECILIA LTDA,4487745000188,AVENIDA WASHINGTON SOARES,4600,0,CIDADE DOS FUNCIONÃRIOS,60830-641,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,SOUSA PETROLEO E SERVICOS LTDA,7041551000142,AVENIDA WASHINGTON SOARES,5501,,JOSE DE ALENCAR,60830-005,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,H M A COMERCIAL DE COMBUSTIVEIS LTDA,1564759000160,RUA PROF GOMES BRASIL,475,,PARANGABA,60720-150,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,SOUZA COMÃRCIO DE PETRÃLEO E SERVIÃOS LTDA,4078953000123,AVENIDA PONTES VIEIRA,2250,0,DIONISIO TORRES,60130-240,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,JP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,5352158000306,AVENIDA ALBERTO CRAVEIRO,494,,CASTELAO,60860-000,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,MILLENNIUM PETROLEO LTDA,3524403000128,AVENIDA DEPUTADO PAULINO ROCHA,3003,,CASTELAO,60864-310,GASOLINA,2025-10-20,6.39,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,COMERCIAL RIPARDO DERIVADOS DE PETROLEO LTDA,3235387000153,AVENIDA SEN.FERNANDES TAVORA,3281,,JOQUEI CLUBE,60510-290,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,DAMPETRO COMERCIO DE DERIVADOS DE PETROLEO LTDA,2486455000194,AVENIDA BARAO DE STUDART,1050,,ALDEOTA,60120-001,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,L&O COMERCIO DE DERIVADOS DE PETROLEO LTDA,2150809000125,AVENIDA CEL. CARVALHO,360,,BARRA DO CEARA,60341-630,GASOLINA,2025-10-20,6.25,,R$ / litro,VIBRA
NE,CE,FORTALEZA,MACK VII COMERCIO DE DERIVADOS DE PETROLEO LTDA,1952847000139,AVENIDA DA UNIVERSIDADE,3555,,BENFICA,60020-181,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,LESTE OESTE PETRÃLEO LTDA,1447072000144,AVENIDA PRESIDENTE CASTELO BRANCO,4277,0,BARRA DO CEARÃ,60312-060,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,BARRACUDA COMERCIAL DE PETROLEO LTDA,6220994000138,RUA GODOFREDO MACIEL,277,,PARANGABA,60710-000,GASOLINA,2025-10-20,6.23,,R$ / litro,IPIRANGA
NE,CE,LIMOEIRO DO NORTE,COMERCIAL DE PETROLEO SAO MATHEUS LTDA.,7356644000166,AVENIDA DOM AURELIANO MATOS,1472,,CENTRO,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,BRANCA
NE,CE,FORTALEZA,J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,8286434000292,RUA DOUTOR PERGENTINO MAIA,808,,MESSEJANA,60840-045,GASOLINA,2025-10-20,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO DE COMBUSTIVEIS XIMENES LTDA,7025104000361,RUA EMILIO DE MENEZES,1190,,BOM SUCESSO,60541-420,GASOLINA,2025-10-20,6.23,,R$ / litro,BRANCA
NE,CE,FORTALEZA,MONTEZUMA COMERCIO E SERVICOS DE PETROLEO LTDA,8394192000170,AVENIDA ESTRADA BARAO DE AQUIRAZ,2530,,COACU,60871-684,GASOLINA,2025-10-20,6.27,,R$ / litro,IPIRANGA
NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA,10404912000425,RUA DOS EXPEDICIONARIOS,3714,,BOA FE,62930-000,GASOLINA,2025-10-20,6.09,,R$ / litro,BRANCA
NE,CE,FORTALEZA,SUELLEN QUEIROS PINHEIRO - ME,7913812000177,AVENIDA D,1289,,CONJUNTO CEARA,60533-620,GASOLINA,2025-10-20,6.35,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,J A COMERCIO COMBUSTIVEIS LTDA,2696818001279,AVENIDA FRANCISCO SA,3965,,CARLITO PAMPLONA,60310-001,GASOLINA,2025-10-20,6.23,,R$ / litro,SP
NE,CE,JUAZEIRO DO NORTE,VIA OESTE PRIME COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,20801484000185,RUA MANOEL LOPES BEZERRA,15,,LAGOA SECA,63040-100,GASOLINA,2025-10-20,6.3,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA,27590241000194,RUA CORONEL ALEXANDRINO,1750,,BROTOLNDIA,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,SAO MATHEUS COMERCIAL DE GAS LTDA,10404912000506,RUA ANTONIO RIBEIRO DE CASTRO SILVA,1322,,BOM NOME,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,AUTO POSTO NOVO TEMPO LTDA,27037354000167,RUA CLOVIS ALEXANDRINO,2006,,BROTOLANDIA,62930-000,GASOLINA,2025-10-20,6.39,,R$ / litro,IPIRANGA
NE,CE,JUAZEIRO DO NORTE,AUTO POSTO JUAZEIRO LTDA,31124460000155,AVENIDA AILTON GOMES DE ALENCAR,2950,LOTE  3 AO 7              LOTE  18 E 19             QUADRA1,LAGOA SECA,63040-602,GASOLINA,2025-10-20,6.3,,R$ / litro,RAIZEN
NE,CE,JUAZEIRO DO NORTE,RL PETROLEO LTDA,31946333000131,AVENIDA PRESIDENTE CASTELO BRANCO,2094,,TIRADENTES,63031-182,GASOLINA,2025-10-20,6.3,,R$ / litro,VIBRA
NE,CE,FORTALEZA,MONTREAL MONTESE COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA.,4787688000152,AVENIDA JOAO PESSOA,6094,,MONTESE,60440-005,GASOLINA,2025-10-20,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,SOBRAL & PALACIO PETROLEO LTDA,7240641004664,AVENIDA DESEMBARGADOR MOREIRA,1621,1635,ALDEOTA,60170-001,GASOLINA,2025-10-20,6.43,,R$ / litro,VIBRA
NE,CE,LIMOEIRO DO NORTE,VERA LUCIA OLIVEIRA SILVA SANTIAGO EIRELI,30656266000158,RUA DR GASPAR DE OLIVEIRA,2585,,SANTA LUZIA,62930-000,GASOLINA,2025-10-20,6.35,,R$ / litro,BRANCA
NE,CE,LIMOEIRO DO NORTE,IMPERIAL COMERCIO E TRANSPORTE DE COMBUSTIVEL LTDA,27590241000275,RUA CEL FRANCISCO REMIGIO,455,,CENTRO,62930-000,GASOLINA,2025-10-20,5.99,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,TRIBUS COMERCIO DE COMBUSTVEIS LTDA.,4314770000240,AVENIDA PADRE CICERO,5211,,SAO JOSE,63041-140,GASOLINA,2025-10-21,5.98,,R$ / litro,BRANCA
NE,CE,IGUATU,I. G. BEZERRA COMBUSTÃVEIS,9327257000127,AVENIDA MARECHAL CASTELO BRANCO,170,,VENEZA,63500-000,GASOLINA,2025-10-21,6.49,,R$ / litro,BRANCA
NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA,5024942000123,AVENIDA CARLOS ROBERTO COSTA,750,,AREIAS II,63508-120,GASOLINA,2025-10-21,6.45,,R$ / litro,BRANCA
NE,CE,IGUATU,A ALEXANDRE E COMPANHIA,7014764000428,RUA GUILHERME DE OLIVEIRA,65,,CENTRO,63500-005,GASOLINA,2025-10-21,6.45,,R$ / litro,VIBRA
NE,CE,IGUATU,A ALEXANDRE E COMPANHIA,7014764000509,RUA CRUZEIRO DO SUL,996,,ALTO DO JUCA,63500-005,GASOLINA,2025-10-21,6.37,,R$ / litro,VIBRA
NE,CE,IGUATU,AUTO POSTO ICAVEL LTDA,5024942000204,RUA DEOCLECIO LIMA VERDE,37,,AREIAS,63500-005,GASOLINA,2025-10-21,6.45,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,EMPRESA DE COMBUSTIVEL SAO CRISTOVAO II LTDA,10862658000166,RUA VICENTE SIEBRA,1747,,COQUEIRO,62500-000,GASOLINA,2025-10-21,6.75,,R$ / litro,SP
NE,CE,IGUATU,COMERCIAL DE DERIVADOS DE PETROLEO ANTUNES ROLIM LTDA,12350931000107,AVENIDA JOAQUIM AILTON ALEXANDRE,605,,ALTO DO JUCA,63500-005,GASOLINA,2025-10-21,6.38,,R$ / litro,BRANCA
NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR,13408058000110,RUA DR JOSE HOLANDA MONTENEGRO,21,,CENTRO,63500-005,GASOLINA,2025-10-21,6.45,,R$ / litro,SP
NE,CE,QUIXADA,PIMENTEL & FREIRE COMERCIO DE COMBUSTIVEIS LTDA,19828928000197,AVENIDA JOSE CAPISTRANO FILHO,S/N,KM: 98;,COHAB,63905-630,GASOLINA,2025-10-21,5.69,,R$ / litro,BRANCA
NE,CE,IGUATU,AIRTON PALACIO DE SOUZA JUNIOR,13408058000200,RUA DOUTOR JOAO PESSOA,832,,CENTRO,63500-023,GASOLINA,2025-10-21,6.45,,R$ / litro,SP
NE,CE,IGUATU,I G BEZERRA SOUSA COMBUSTIVEIS LTDA,3929849000213,RUA TREZE DE MAIO,378,,CENTRO,63500-144,GASOLINA,2025-10-21,6.49,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,POSTO RANGEL EIRELI,30158086000146,AVENIDA PADRE CICERO,4444,,SAO JOSE,63024-010,GASOLINA,2025-10-21,5.98,,R$ / litro,BRANCA
NE,CE,IGUATU,JOSE GRASUENE DE ARAUJO LTDA,25147076000256,AVENIDA ALBERICO CAVALCANTE MENDONCA,359,,ALVORADA,63507-683,GASOLINA,2025-10-21,6.45,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,J P PETROLEO LTDA,37878277000121,RUA ZEFERINO PEDRO DOS SANTOS,414,,SAO JOSE,63024-390,GASOLINA,2025-10-21,6.29,,R$ / litro,BRANCA
NE,CE,JUAZEIRO DO NORTE,SJ -PETROLEO LTDA,3462989000143,AVENIDA VIRGILIO TAVORA,1100,,TIMBAUBA,63028-352,GASOLINA,2025-10-22,6.3,,R$ / litro,RAIZEN
NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA,3225783000108,AVENIDA AILTON GOMES,875,,PIRAJA,63020-000,GASOLINA,2025-10-22,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,M T PETROLEO LTDA,236128000159,AVENIDA GOVERNADOR VIRGILIO TAVORA,S/N,,TIMBAUBA,63028-352,GASOLINA,2025-10-22,6.31,,R$ / litro,BRANCA
NE,CE,QUIXADA,CIRO GOMES MAGALHAES,41424276000346,RODOVIA CE   456  KM  01,S/N,SITIO  ITAJUBA,ZONA  URBANA,63900-002,GASOLINA,2025-10-22,6.28,,R$ / litro,RAIZEN
NE,CE,QUIXADA,POSTO MONOLITOS LTDA,5159709000158,AVENIDA PLACIDO  CASTELO,1599,,CENTRO,63900-002,GASOLINA,2025-10-22,5.78,,R$ / litro,VIBRA
NE,CE,QUIXADA,JOAO PAULO DE MENEZES FURTADO,7148072000120,AVENIDA PRESIDENTE VARGAS,360,,PUTIU,63900-000,GASOLINA,2025-10-22,5.69,,R$ / litro,ALE
NE,CE,QUIXADA,MACK IX COMERCIO DE DERIVADOS DE PETROLEO LTDA,29589489000160,AVENIDA JUSCELINO KUBITSCHEK,1066B,,ALTO SAO FRANCISCO,63908-230,GASOLINA,2025-10-22,5.69,,R$ / litro,RAIZEN
NE,CE,QUIXADA,MACK XI COMERCIO DE DERIVADOS DE PETROLEO LTDA,29589547000156,AVENIDA JESUS MARIA JOSE,778,,CAMPO VELHO,63907-008,GASOLINA,2025-10-22,5.69,,R$ / litro,RAIZEN
NE,CE,ITAPIPOCA,SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA.,1632155000294,AVENIDA MONSENHOR TABOSA,2771,,JULHO,62505-650,GASOLINA,2025-10-23,6.73,,R$ / litro,ALE
NE,CE,ITAPIPOCA,COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA,23463268000165,RUA JOSE DO PATROCINIO,1023,,COQUEIRO,62508-048,GASOLINA,2025-10-23,6.75,,R$ / litro,IPIRANGA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO V LTDA,18484953000138,RUA FRANCISCA FEITOSA,1425,,LADEIRA,62508-745,GASOLINA,2025-10-23,6.74,,R$ / litro,IPIRANGA
NE,CE,ITAPIPOCA,SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA.,24873633000172,RUA MAJOR ANTONIO RODRIGUES TEIXEIRA,1390,,CRUZEIRO,62503-126,GASOLINA,2025-10-23,6.71,,R$ / litro,RAIZEN
NE,CE,ITAPIPOCA,LADEIRA COMERCIO DE COMBUSTIVEIS LTDA,29300254000107,RUA PRESIDENTE ROOSEVELT,173,,BOA VISTA,62500-000,GASOLINA,2025-10-23,6.73,,R$ / litro,BRANCA
NE,CE,ITAPIPOCA,POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA,18717475000673,AVENIDA MONSENHOR TABOSA,3199,,JULHO II,62500-001,GASOLINA,2025-10-23,6.71,,R$ / litro,IPIRANGA
NE,CE,ITAPIPOCA,POSTO LUAR DO SERTAO VIII LTDA,22614944000191,RUA DOM AURELIANO MATOS,559,,CENTRO,62500-004,GASOLINA,2025-10-23,6.71,,R$ / litro,BRANCA
NE,CE,QUIXADA,YUDI PETROLEO LTDA,28375361000131,RUA BASILIO EMILIANO PINTO,S/N,,COMBATE,63903-415,GASOLINA,2025-10-24,6.0,,R$ / litro,IPIRANGA
NE,CE,QUIXADA,MACK X COMERCIO DE DERIVADOS DE PETROLEO LTDA,29590111000187,RUA JOSE DE QUEIROZ PESSOA,4493A,,CARRASCAL,63902-247,GASOLINA,2025-10-24,5.75,,R$ / litro,RAIZEN
NE,CE,JUAZEIRO DO NORTE,IMACULADA CONCEICAO COMERCIO DE PETROLEO LTDA,7702402000187,AVENIDA PRESIDENTE CASTELO BRANCO,2215,,LIMOEIRO,63030-205,GASOLINA,2025-10-27,6.3,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,URBANO COMERCIO DE LUBRIFICANTES LIMITADA,5775567000153,RUA JOSE ANDRADE DE LAVOR,2734,,ROMEIRAO,63050-430,GASOLINA,2025-10-27,6.2,,R$ / litro,VIBRA
NE,CE,JUAZEIRO DO NORTE,MG DERIVADOS DE PETROLEO LTDA,3225783000361,AVENIDA CASTELO BRANCO,3170,,NOVO JUAZEIRO,63030-605,GASOLINA,2025-10-27,6.3,,R$ / litro,VIBRA
NE,CE,FORTALEZA,IGUATEMI DERIVADOS DE PETROLEO LTDA,7304199000352,AVENIDA OSORIO DE PAIVA,6800,,SIQUEIRA,60720-001,GASOLINA,2025-10-27,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,POSTO FUTURO COMERCIO DE PETROLEO LTDA,7221845000318,AVENIDA SANTOS DUMONT,7700,,PAPICU,60175-047,GASOLINA,2025-10-27,6.22,,R$ / litro,SP
NE,CE,FORTALEZA,G A COMERCIO DE DERIVADOS DE PETROLEO LTDA,3477535000146,AVENIDA JORNALISTA TOMAZ COELHO,410,,MESSEJANA,60842-020,GASOLINA,2025-10-27,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,BAJ-COMERCIAL VAREJISTA DE COMBUSTÃVEIS LTDA.,7857332000136,AVENIDA PONTES VIEIRA,1341,,DIONISIO TORRES,60130-241,GASOLINA,2025-10-27,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,JG COMERCIO DE PETROLEO LTDA,2135496000217,RUA ENG ANTONIO FERREIRA ANTERO,455,,COCO,60821-765,GASOLINA,2025-10-27,6.23,,R$ / litro,IPIRANGA
NE,CE,FORTALEZA,LM REVENDEDORA DE PETROLEO LTDA,6352771000124,AVENIDA VISCONDE DO RIO BRANCO,6450,BR 116,AEROLANDIA,60842-395,GASOLINA,2025-10-27,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO MANIA LTDA,4559055000197,AVENIDA JOSE TORRES,200,,GRANJA LISBOA,60540-510,GASOLINA,2025-10-27,6.23,,R$ / litro,VIBRA
NE,CE,FORTALEZA,POSTO DE COMBUSTIVEIS XIMENES LTDA,7025104000108,RUA MARIA JULIA,48,,GRANJA PORTUGAL,60545-255,GASOLINA,2025-10-27,6.23,,R$ / litro,RAIZEN
NE,CE,FORTALEZA,POSTO CARIOCA COMERCIO DE COMBUSTIVEIS LTDA,6203853000107,AVENIDA LUIS VIEIRA,835,,PARQUE SAO JOSE,60730-230,GASOLINA,2025-10-27,6.23,,R$ / litro,RAIZEN
